Student_ID,Emotion,Engagement status,frame
CAP7,Neutral,engaged,0.0
CAP6,Neutral,engaged,0.0
CAP8,Neutral,disengaged,0.0
CAP2,Neutral,engaged,0.0
CAP3,Neutral,engaged,0.0
CAP4,Neutral,disengaged,0.0
CAP5,Neutral,engaged,0.0
CAP9,Neutral,highly engaged,0.0
CAP7,Neutral,engaged,0.03
CAP6,Neutral,engaged,0.03
CAP8,Neutral,disengaged,0.03
CAP2,Neutral,highly engaged,0.03
CAP3,Neutral,engaged,0.03
CAP4,Neutral,disengaged,0.03
CAP5,Neutral,engaged,0.03
CAP9,Neutral,engaged,0.03
CAP7,Neutral,engaged,0.07
CAP6,Neutral,engaged,0.07
CAP8,Neutral,disengaged,0.07
CAP2,Neutral,highly engaged,0.07
CAP3,Sad,disengaged,0.07
CAP4,Sad,disengaged,0.07
CAP5,Sad,disengaged,0.07
CAP9,Sad,disengaged,0.07
CAP6,Sad,disengaged,0.1
CAP7,Sad,disengaged,0.1
CAP8,Sad,disengaged,0.1
CAP4,Sad,disengaged,0.1
CAP2,Sad,engaged,0.1
CAP3,Sad,disengaged,0.1
CAP5,Sad,disengaged,0.1
CAP9,Sad,engaged,0.1
CAP6,Sad,disengaged,0.13
CAP7,Sad,disengaged,0.13
CAP8,Sad,disengaged,0.13
CAP4,Sad,disengaged,0.13
CAP3,Sad,disengaged,0.13
CAP2,Sad,engaged,0.13
CAP5,Sad,disengaged,0.13
CAP9,Sad,engaged,0.13
CAP6,Neutral,highly engaged,0.17
CAP7,Neutral,engaged,0.17
CAP8,Neutral,disengaged,0.17
CAP4,Neutral,engaged,0.17
CAP2,Neutral,highly engaged,0.17
CAP3,Neutral,engaged,0.17
CAP5,Neutral,engaged,0.17
CAP9,Neutral,highly engaged,0.17
CAP6,Neutral,highly engaged,0.2
CAP7,Neutral,engaged,0.2
CAP8,Neutral,disengaged,0.2
CAP4,Neutral,engaged,0.2
CAP3,Neutral,disengaged,0.2
CAP2,Neutral,highly engaged,0.2
CAP5,Neutral,engaged,0.2
CAP9,Neutral,highly engaged,0.2
CAP1,Neutral,engaged,0.2
CAP7,Neutral,engaged,0.23
CAP6,Neutral,highly engaged,0.23
CAP8,Neutral,disengaged,0.23
CAP3,Sad,disengaged,0.23
CAP4,Sad,disengaged,0.23
CAP2,Sad,disengaged,0.23
CAP5,Sad,disengaged,0.23
CAP9,Sad,engaged,0.23
CAP7,Sad,disengaged,0.27
CAP6,Sad,engaged,0.27
CAP8,Sad,disengaged,0.27
CAP4,Sad,disengaged,0.27
CAP2,Sad,disengaged,0.27
CAP3,Sad,disengaged,0.27
CAP5,Sad,disengaged,0.27
CAP9,Sad,engaged,0.27
CAP7,Sad,disengaged,0.3
CAP8,Sad,disengaged,0.3
CAP6,Sad,disengaged,0.3
CAP3,Sad,disengaged,0.3
CAP4,Sad,disengaged,0.3
CAP2,Sad,disengaged,0.3
CAP5,Sad,disengaged,0.3
CAP9,Neutral,highly engaged,0.3
CAP1,Neutral,engaged,0.3
CAP6,Neutral,disengaged,0.33
CAP7,Neutral,highly engaged,0.33
CAP8,Neutral,disengaged,0.33
CAP3,Neutral,disengaged,0.33
CAP4,Neutral,disengaged,0.33
CAP2,Neutral,engaged,0.33
CAP5,Neutral,engaged,0.33
CAP9,Neutral,highly engaged,0.33
CAP1,Neutral,highly engaged,0.33
CAP6,Neutral,disengaged,0.37
CAP7,Neutral,highly engaged,0.37
CAP8,Neutral,disengaged,0.37
CAP3,Neutral,engaged,0.37
CAP4,Neutral,disengaged,0.37
CAP2,Neutral,highly engaged,0.37
CAP5,Neutral,engaged,0.37
CAP9,Neutral,highly engaged,0.37
CAP1,Neutral,highly engaged,0.37
CAP6,Sad,disengaged,0.4
CAP8,Sad,disengaged,0.4
CAP7,Sad,disengaged,0.4
CAP2,Sad,disengaged,0.4
CAP3,Sad,disengaged,0.4
CAP4,Sad,disengaged,0.4
CAP5,Sad,disengaged,0.4
CAP9,Sad,engaged,0.4
CAP1,Sad,disengaged,0.4
CAP6,Sad,disengaged,0.43
CAP8,Sad,disengaged,0.43
CAP7,Sad,disengaged,0.43
CAP2,Sad,disengaged,0.43
CAP3,Sad,disengaged,0.43
CAP4,Sad,disengaged,0.43
CAP5,Sad,disengaged,0.43
CAP9,Sad,engaged,0.43
CAP6,Sad,disengaged,0.47
CAP8,Sad,disengaged,0.47
CAP7,Sad,disengaged,0.47
CAP2,Angry,disengaged,0.47
CAP4,Angry,disengaged,0.47
CAP5,Angry,disengaged,0.47
CAP3,Angry,disengaged,0.47
CAP9,Angry,disengaged,0.47
CAP6,Angry,disengaged,0.5
CAP8,Angry,disengaged,0.5
CAP7,Angry,disengaged,0.5
CAP2,Angry,disengaged,0.5
CAP4,Angry,disengaged,0.5
CAP5,Angry,disengaged,0.5
CAP3,Angry,disengaged,0.5
CAP9,Angry,disengaged,0.5
CAP6,Angry,disengaged,0.53
CAP8,Angry,disengaged,0.53
CAP7,Angry,disengaged,0.53
CAP2,Angry,disengaged,0.53
CAP4,Angry,disengaged,0.53
CAP5,Angry,disengaged,0.53
CAP3,Angry,disengaged,0.53
CAP9,Angry,disengaged,0.53
CAP6,Angry,disengaged,0.57
CAP8,Angry,disengaged,0.57
CAP7,Angry,disengaged,0.57
CAP2,Angry,disengaged,0.57
CAP4,Angry,disengaged,0.57
CAP5,Angry,disengaged,0.57
CAP3,Angry,disengaged,0.57
CAP9,Angry,disengaged,0.57
CAP6,Angry,disengaged,0.6
CAP8,Angry,disengaged,0.6
CAP7,Angry,disengaged,0.6
CAP2,Angry,disengaged,0.6
CAP3,Angry,disengaged,0.6
CAP5,Angry,disengaged,0.6
CAP4,Angry,disengaged,0.6
CAP9,Angry,disengaged,0.6
CAP6,Angry,disengaged,0.63
CAP7,Angry,disengaged,0.63
CAP8,Angry,disengaged,0.63
CAP2,Angry,disengaged,0.63
CAP3,Angry,disengaged,0.63
CAP5,Angry,disengaged,0.63
CAP4,Angry,disengaged,0.63
CAP9,Angry,disengaged,0.63
CAP1,Angry,disengaged,0.63
CAP6,Angry,disengaged,0.67
CAP7,Angry,disengaged,0.67
CAP8,Angry,disengaged,0.67
CAP4,Angry,disengaged,0.67
CAP2,Angry,disengaged,0.67
CAP5,Angry,disengaged,0.67
CAP3,Angry,disengaged,0.67
CAP9,Angry,disengaged,0.67
CAP1,Angry,disengaged,0.67
CAP6,Angry,disengaged,0.7
CAP4,Angry,disengaged,0.7
CAP7,Angry,disengaged,0.7
CAP8,Angry,disengaged,0.7
CAP2,Angry,disengaged,0.7
CAP3,Neutral,engaged,0.7
CAP5,Neutral,engaged,0.7
CAP9,Neutral,engaged,0.7
CAP1,Neutral,disengaged,0.7
CAP6,Neutral,highly engaged,0.73
CAP4,Neutral,engaged,0.73
CAP7,Neutral,engaged,0.73
CAP8,Neutral,disengaged,0.73
CAP2,Neutral,engaged,0.73
CAP3,Neutral,engaged,0.73
CAP5,Neutral,disengaged,0.73
CAP9,Neutral,highly engaged,0.73
CAP1,Neutral,engaged,0.73
CAP6,Neutral,highly engaged,0.77
CAP4,Neutral,engaged,0.77
CAP7,Neutral,engaged,0.77
CAP8,Neutral,engaged,0.77
CAP2,Neutral,highly engaged,0.77
CAP3,Neutral,engaged,0.77
CAP5,Neutral,disengaged,0.77
CAP9,Neutral,highly engaged,0.77
CAP1,Neutral,engaged,0.77
CAP6,Neutral,highly engaged,0.8
CAP4,Neutral,engaged,0.8
CAP7,Neutral,engaged,0.8
CAP8,Neutral,engaged,0.8
CAP2,Neutral,engaged,0.8
CAP5,Neutral,engaged,0.8
CAP3,Neutral,engaged,0.8
CAP9,Neutral,engaged,0.8
CAP1,Neutral,engaged,0.8
CAP6,Neutral,engaged,0.83
CAP4,Neutral,engaged,0.83
CAP7,Neutral,engaged,0.83
CAP8,Neutral,engaged,0.83
CAP2,Neutral,engaged,0.83
CAP3,Neutral,engaged,0.83
CAP5,Neutral,engaged,0.83
CAP9,Neutral,engaged,0.83
CAP1,Neutral,engaged,0.83
CAP6,Neutral,engaged,0.87
CAP7,Neutral,engaged,0.87
CAP4,Neutral,engaged,0.87
CAP8,Neutral,engaged,0.87
CAP2,Neutral,engaged,0.87
CAP3,Neutral,engaged,0.87
CAP5,Neutral,engaged,0.87
CAP9,Neutral,engaged,0.87
CAP1,Neutral,engaged,0.87
CAP6,Neutral,engaged,0.9
CAP4,Neutral,engaged,0.9
CAP7,Neutral,engaged,0.9
CAP2,Neutral,engaged,0.9
CAP3,Neutral,engaged,0.9
CAP5,Neutral,engaged,0.9
CAP8,Neutral,engaged,0.9
CAP9,Neutral,engaged,0.9
CAP1,Neutral,engaged,0.9
CAP6,Neutral,engaged,0.93
CAP7,Neutral,engaged,0.93
CAP4,Neutral,engaged,0.93
CAP2,Neutral,engaged,0.93
CAP3,Neutral,engaged,0.93
CAP5,Neutral,engaged,0.93
CAP8,Neutral,engaged,0.93
CAP9,Neutral,engaged,0.93
CAP1,Neutral,engaged,0.93
CAP6,Neutral,engaged,0.97
CAP7,Neutral,engaged,0.97
CAP4,Neutral,engaged,0.97
CAP2,Neutral,engaged,0.97
CAP3,Neutral,engaged,0.97
CAP5,Neutral,engaged,0.97
CAP8,Neutral,engaged,0.97
CAP9,Neutral,engaged,0.97
CAP1,Neutral,engaged,0.97
CAP6,Neutral,engaged,1.0
CAP8,Neutral,engaged,1.0
CAP7,Neutral,engaged,1.0
CAP4,Neutral,engaged,1.0
CAP2,Neutral,engaged,1.0
CAP3,Neutral,engaged,1.0
CAP5,Neutral,engaged,1.0
CAP9,Neutral,engaged,1.0
CAP1,Neutral,engaged,1.0
CAP6,Neutral,engaged,1.03
CAP8,Neutral,engaged,1.03
CAP4,Neutral,engaged,1.03
CAP7,Neutral,engaged,1.03
CAP2,Neutral,engaged,1.03
CAP3,Neutral,engaged,1.03
CAP5,Neutral,disengaged,1.03
CAP9,Neutral,engaged,1.03
CAP1,Neutral,engaged,1.03
CAP6,Neutral,engaged,1.07
CAP8,Neutral,engaged,1.07
CAP4,Neutral,engaged,1.07
CAP7,Neutral,engaged,1.07
CAP2,Neutral,engaged,1.07
CAP5,Neutral,disengaged,1.07
CAP3,Neutral,engaged,1.07
CAP9,Neutral,engaged,1.07
CAP1,Neutral,engaged,1.07
CAP6,Neutral,engaged,1.1
CAP4,Neutral,engaged,1.1
CAP2,Neutral,engaged,1.1
CAP7,Neutral,engaged,1.1
CAP8,Neutral,engaged,1.1
CAP3,Neutral,engaged,1.1
CAP5,Neutral,disengaged,1.1
CAP9,Neutral,engaged,1.1
CAP1,Neutral,disengaged,1.1
CAP6,Neutral,engaged,1.13
CAP4,Neutral,engaged,1.13
CAP2,Neutral,engaged,1.13
CAP8,Neutral,engaged,1.13
CAP7,Neutral,engaged,1.13
CAP5,Neutral,disengaged,1.13
CAP3,Neutral,engaged,1.13
CAP9,Neutral,engaged,1.13
CAP1,Angry,disengaged,1.13
CAP6,Angry,disengaged,1.17
CAP4,Angry,disengaged,1.17
CAP2,Angry,disengaged,1.17
CAP8,Angry,disengaged,1.17
CAP7,Angry,disengaged,1.17
CAP5,Angry,disengaged,1.17
CAP3,Angry,disengaged,1.17
CAP9,Angry,disengaged,1.17
CAP1,Angry,disengaged,1.17
CAP6,Angry,disengaged,1.2
CAP4,Angry,disengaged,1.2
CAP2,Angry,disengaged,1.2
CAP7,Angry,disengaged,1.2
CAP8,Angry,disengaged,1.2
CAP5,Angry,disengaged,1.2
CAP3,Angry,disengaged,1.2
CAP1,Angry,disengaged,1.2
CAP9,Angry,disengaged,1.2
CAP6,Angry,disengaged,1.23
CAP4,Neutral,engaged,1.23
CAP2,Neutral,engaged,1.23
CAP7,Neutral,engaged,1.23
CAP8,Neutral,engaged,1.23
CAP5,Neutral,disengaged,1.23
CAP3,Neutral,engaged,1.23
CAP1,Neutral,disengaged,1.23
CAP9,Neutral,engaged,1.23
CAP6,Neutral,engaged,1.27
CAP4,Neutral,engaged,1.27
CAP2,Neutral,engaged,1.27
CAP7,Neutral,engaged,1.27
CAP5,Neutral,disengaged,1.27
CAP3,Neutral,engaged,1.27
CAP8,Neutral,engaged,1.27
CAP1,Neutral,disengaged,1.27
CAP9,Neutral,engaged,1.27
CAP6,Neutral,engaged,1.3
CAP4,Neutral,engaged,1.3
CAP7,Neutral,engaged,1.3
CAP2,Neutral,engaged,1.3
CAP5,Neutral,disengaged,1.3
CAP3,Neutral,engaged,1.3
CAP8,Neutral,engaged,1.3
CAP9,Neutral,engaged,1.3
CAP1,Neutral,engaged,1.3
CAP6,Neutral,engaged,1.33
CAP4,Neutral,engaged,1.33
CAP7,Neutral,engaged,1.33
CAP8,Neutral,disengaged,1.33
CAP2,Neutral,highly engaged,1.33
CAP5,Neutral,disengaged,1.33
CAP3,Neutral,engaged,1.33
CAP1,Neutral,disengaged,1.33
CAP9,Neutral,engaged,1.33
CAP6,Neutral,engaged,1.37
CAP4,Neutral,engaged,1.37
CAP7,Neutral,engaged,1.37
CAP8,Neutral,disengaged,1.37
CAP2,Neutral,highly engaged,1.37
CAP5,Neutral,disengaged,1.37
CAP3,Neutral,engaged,1.37
CAP1,Neutral,disengaged,1.37
CAP9,Neutral,engaged,1.37
CAP6,Neutral,engaged,1.4
CAP4,Neutral,engaged,1.4
CAP7,Neutral,engaged,1.4
CAP2,Neutral,highly engaged,1.4
CAP8,Neutral,disengaged,1.4
CAP5,Neutral,disengaged,1.4
CAP1,Neutral,disengaged,1.4
CAP9,Neutral,engaged,1.4
CAP3,Neutral,engaged,1.4
CAP6,Neutral,engaged,1.43
CAP4,Neutral,engaged,1.43
CAP8,Neutral,disengaged,1.43
CAP7,Neutral,engaged,1.43
CAP2,Neutral,highly engaged,1.43
CAP5,Neutral,disengaged,1.43
CAP1,Neutral,disengaged,1.43
CAP9,Neutral,engaged,1.43
CAP3,Neutral,engaged,1.43
CAP6,Neutral,engaged,1.47
CAP4,Neutral,engaged,1.47
CAP8,Neutral,engaged,1.47
CAP7,Neutral,engaged,1.47
CAP2,Neutral,engaged,1.47
CAP5,Neutral,disengaged,1.47
CAP3,Neutral,engaged,1.47
CAP9,Neutral,engaged,1.47
CAP1,Neutral,engaged,1.47
CAP6,Neutral,highly engaged,1.5
CAP4,Neutral,engaged,1.5
CAP8,Neutral,disengaged,1.5
CAP7,Neutral,engaged,1.5
CAP2,Neutral,engaged,1.5
CAP5,Neutral,engaged,1.5
CAP3,Neutral,engaged,1.5
CAP9,Neutral,engaged,1.5
CAP1,Neutral,engaged,1.5
CAP6,Angry,disengaged,1.53
CAP4,Angry,disengaged,1.53
CAP8,Angry,disengaged,1.53
CAP7,Angry,disengaged,1.53
CAP2,Angry,disengaged,1.53
CAP5,Angry,disengaged,1.53
CAP3,Angry,disengaged,1.53
CAP9,Angry,disengaged,1.53
CAP6,Angry,disengaged,1.57
CAP4,Angry,disengaged,1.57
CAP8,Angry,disengaged,1.57
CAP7,Angry,disengaged,1.57
CAP2,Angry,disengaged,1.57
CAP5,Angry,disengaged,1.57
CAP3,Angry,disengaged,1.57
CAP9,Angry,disengaged,1.57
CAP6,Angry,disengaged,1.6
CAP8,Angry,disengaged,1.6
CAP4,Angry,disengaged,1.6
CAP2,Angry,disengaged,1.6
CAP7,Neutral,engaged,1.6
CAP5,Neutral,disengaged,1.6
CAP3,Neutral,engaged,1.6
CAP9,Neutral,engaged,1.6
CAP6,Neutral,engaged,1.63
CAP8,Neutral,disengaged,1.63
CAP4,Neutral,disengaged,1.63
CAP2,Neutral,engaged,1.63
CAP7,Neutral,engaged,1.63
CAP5,Neutral,disengaged,1.63
CAP3,Neutral,engaged,1.63
CAP9,Neutral,engaged,1.63
CAP6,Neutral,highly engaged,1.67
CAP8,Neutral,highly engaged,1.67
CAP4,Neutral,disengaged,1.67
CAP2,Neutral,engaged,1.67
CAP7,Neutral,engaged,1.67
CAP5,Neutral,disengaged,1.67
CAP3,Neutral,engaged,1.67
CAP9,Neutral,highly engaged,1.67
CAP6,Neutral,engaged,1.7
CAP8,Neutral,disengaged,1.7
CAP4,Neutral,engaged,1.7
CAP2,Neutral,engaged,1.7
CAP7,Neutral,engaged,1.7
CAP5,Neutral,disengaged,1.7
CAP3,Neutral,engaged,1.7
CAP9,Neutral,highly engaged,1.7
CAP1,Neutral,engaged,1.7
CAP6,Neutral,highly engaged,1.73
CAP8,Neutral,engaged,1.73
CAP4,Neutral,disengaged,1.73
CAP2,Neutral,engaged,1.73
CAP7,Neutral,engaged,1.73
CAP5,Neutral,disengaged,1.73
CAP3,Neutral,engaged,1.73
CAP9,Neutral,highly engaged,1.73
CAP1,Neutral,engaged,1.73
CAP6,Neutral,highly engaged,1.77
CAP8,Neutral,engaged,1.77
CAP4,Sad,disengaged,1.77
CAP2,Sad,disengaged,1.77
CAP7,Sad,disengaged,1.77
CAP5,Sad,disengaged,1.77
CAP3,Sad,disengaged,1.77
CAP9,Sad,engaged,1.77
CAP1,Sad,engaged,1.77
CAP6,Sad,disengaged,1.8
CAP8,Sad,disengaged,1.8
CAP4,Sad,disengaged,1.8
CAP2,Sad,disengaged,1.8
CAP7,Sad,engaged,1.8
CAP5,Sad,disengaged,1.8
CAP3,Sad,disengaged,1.8
CAP9,Sad,engaged,1.8
CAP1,Sad,engaged,1.8
CAP6,Sad,disengaged,1.83
CAP8,Sad,disengaged,1.83
CAP4,Sad,disengaged,1.83
CAP2,Sad,disengaged,1.83
CAP7,Sad,engaged,1.83
CAP5,Sad,disengaged,1.83
CAP3,Sad,disengaged,1.83
CAP9,Sad,disengaged,1.83
CAP1,Sad,disengaged,1.83
CAP6,Sad,disengaged,1.87
CAP8,Sad,disengaged,1.87
CAP4,Sad,disengaged,1.87
CAP2,Sad,disengaged,1.87
CAP7,Sad,engaged,1.87
CAP5,Sad,disengaged,1.87
CAP3,Sad,disengaged,1.87
CAP9,Sad,disengaged,1.87
CAP1,Sad,disengaged,1.87
CAP6,Sad,disengaged,1.9
CAP8,Sad,disengaged,1.9
CAP4,Sad,disengaged,1.9
CAP2,Sad,disengaged,1.9
CAP7,Sad,disengaged,1.9
CAP5,Sad,disengaged,1.9
CAP3,Sad,disengaged,1.9
CAP9,Sad,disengaged,1.9
CAP1,Sad,disengaged,1.9
CAP6,Sad,disengaged,1.93
CAP8,Sad,disengaged,1.93
CAP4,Sad,disengaged,1.93
CAP2,Sad,disengaged,1.93
CAP7,Sad,disengaged,1.93
CAP5,Sad,disengaged,1.93
CAP3,Sad,disengaged,1.93
CAP9,Sad,disengaged,1.93
CAP1,Sad,engaged,1.93
CAP6,Sad,disengaged,1.97
CAP8,Sad,disengaged,1.97
CAP4,Sad,disengaged,1.97
CAP2,Sad,disengaged,1.97
CAP7,Sad,disengaged,1.97
CAP5,Sad,disengaged,1.97
CAP3,Sad,disengaged,1.97
CAP9,Sad,disengaged,1.97
CAP1,Neutral,engaged,1.97
CAP6,Neutral,highly engaged,2.0
CAP8,Neutral,engaged,2.0
CAP4,Neutral,engaged,2.0
CAP2,Neutral,engaged,2.0
CAP7,Neutral,engaged,2.0
CAP5,Neutral,engaged,2.0
CAP3,Neutral,engaged,2.0
CAP9,Neutral,highly engaged,2.0
CAP6,Neutral,engaged,2.03
CAP4,Neutral,engaged,2.03
CAP8,Neutral,engaged,2.03
CAP2,Neutral,engaged,2.03
CAP7,Neutral,engaged,2.03
CAP5,Neutral,engaged,2.03
CAP3,Neutral,engaged,2.03
CAP9,Neutral,engaged,2.03
CAP6,Neutral,engaged,2.07
CAP4,Neutral,engaged,2.07
CAP2,Neutral,engaged,2.07
CAP8,Neutral,disengaged,2.07
CAP7,Neutral,engaged,2.07
CAP5,Neutral,engaged,2.07
CAP3,Neutral,engaged,2.07
CAP9,Neutral,engaged,2.07
CAP6,Neutral,highly engaged,2.1
CAP4,Neutral,engaged,2.1
CAP2,Neutral,engaged,2.1
CAP8,Neutral,engaged,2.1
CAP7,Neutral,engaged,2.1
CAP5,Neutral,engaged,2.1
CAP3,Neutral,engaged,2.1
CAP9,Neutral,engaged,2.1
CAP1,Neutral,engaged,2.1
CAP6,Neutral,engaged,2.13
CAP4,Neutral,engaged,2.13
CAP2,Neutral,engaged,2.13
CAP8,Neutral,disengaged,2.13
CAP7,Neutral,engaged,2.13
CAP5,Neutral,engaged,2.13
CAP1,Neutral,engaged,2.13
CAP3,Neutral,engaged,2.13
CAP9,Neutral,highly engaged,2.13
CAP6,Neutral,engaged,2.17
CAP4,Neutral,engaged,2.17
CAP2,Neutral,engaged,2.17
CAP8,Neutral,highly engaged,2.17
CAP7,Neutral,engaged,2.17
CAP5,Neutral,disengaged,2.17
CAP1,Neutral,engaged,2.17
CAP3,Neutral,engaged,2.17
CAP9,Neutral,highly engaged,2.17
CAP6,Neutral,engaged,2.2
CAP4,Neutral,engaged,2.2
CAP2,Neutral,engaged,2.2
CAP8,Neutral,disengaged,2.2
CAP7,Neutral,engaged,2.2
CAP5,Neutral,engaged,2.2
CAP1,Neutral,engaged,2.2
CAP3,Neutral,engaged,2.2
CAP9,Neutral,highly engaged,2.2
CAP6,Neutral,highly engaged,2.23
CAP2,Neutral,engaged,2.23
CAP4,Neutral,engaged,2.23
CAP8,Neutral,disengaged,2.23
CAP7,Neutral,engaged,2.23
CAP5,Neutral,engaged,2.23
CAP3,Neutral,engaged,2.23
CAP1,Neutral,engaged,2.23
CAP9,Neutral,highly engaged,2.23
CAP6,Neutral,highly engaged,2.27
CAP4,Neutral,engaged,2.27
CAP2,Neutral,engaged,2.27
CAP8,Neutral,disengaged,2.27
CAP7,Neutral,engaged,2.27
CAP1,Neutral,engaged,2.27
CAP5,Neutral,engaged,2.27
CAP3,Neutral,engaged,2.27
CAP9,Neutral,highly engaged,2.27
CAP6,Neutral,engaged,2.3
CAP4,Sad,disengaged,2.3
CAP2,Sad,disengaged,2.3
CAP8,Sad,disengaged,2.3
CAP7,Sad,disengaged,2.3
CAP1,Sad,disengaged,2.3
CAP5,Sad,disengaged,2.3
CAP3,Sad,disengaged,2.3
CAP9,Sad,engaged,2.3
CAP6,Sad,disengaged,2.33
CAP8,Sad,disengaged,2.33
CAP2,Sad,disengaged,2.33
CAP4,Sad,disengaged,2.33
CAP7,Sad,disengaged,2.33
CAP5,Sad,disengaged,2.33
CAP3,Sad,disengaged,2.33
CAP1,Sad,disengaged,2.33
CAP9,Sad,engaged,2.33
CAP6,Sad,disengaged,2.37
CAP8,Sad,disengaged,2.37
CAP4,Sad,disengaged,2.37
CAP2,Neutral,disengaged,2.37
CAP7,Neutral,engaged,2.37
CAP5,Neutral,disengaged,2.37
CAP3,Neutral,engaged,2.37
CAP1,Neutral,engaged,2.37
CAP9,Neutral,highly engaged,2.37
CAP6,Neutral,engaged,2.4
CAP8,Neutral,engaged,2.4
CAP2,Neutral,engaged,2.4
CAP4,Neutral,engaged,2.4
CAP7,Neutral,engaged,2.4
CAP5,Neutral,disengaged,2.4
CAP3,Neutral,engaged,2.4
CAP1,Neutral,engaged,2.4
CAP9,Neutral,highly engaged,2.4
CAP6,Neutral,engaged,2.43
CAP8,Neutral,engaged,2.43
CAP2,Neutral,engaged,2.43
CAP4,Neutral,engaged,2.43
CAP7,Neutral,engaged,2.43
CAP5,Sad,disengaged,2.43
CAP3,Sad,disengaged,2.43
CAP1,Sad,disengaged,2.43
CAP9,Sad,engaged,2.43
CAP6,Sad,disengaged,2.47
CAP8,Sad,disengaged,2.47
CAP2,Sad,disengaged,2.47
CAP4,Sad,disengaged,2.47
CAP7,Sad,disengaged,2.47
CAP5,Sad,disengaged,2.47
CAP3,Sad,disengaged,2.47
CAP1,Sad,disengaged,2.47
CAP9,Sad,engaged,2.47
CAP6,Sad,engaged,2.5
CAP8,Sad,disengaged,2.5
CAP2,Sad,disengaged,2.5
CAP4,Sad,disengaged,2.5
CAP7,Sad,disengaged,2.5
CAP5,Sad,disengaged,2.5
CAP3,Sad,disengaged,2.5
CAP1,Sad,engaged,2.5
CAP9,Sad,engaged,2.5
CAP6,Sad,disengaged,2.53
CAP8,Sad,disengaged,2.53
CAP2,Sad,disengaged,2.53
CAP4,Sad,disengaged,2.53
CAP7,Sad,disengaged,2.53
CAP5,Sad,disengaged,2.53
CAP3,Sad,disengaged,2.53
CAP1,Sad,disengaged,2.53
CAP9,Sad,engaged,2.53
CAP6,Sad,disengaged,2.57
CAP8,Sad,disengaged,2.57
CAP2,Sad,disengaged,2.57
CAP4,Sad,disengaged,2.57
CAP7,Sad,disengaged,2.57
CAP5,Sad,disengaged,2.57
CAP3,Sad,disengaged,2.57
CAP1,Sad,disengaged,2.57
CAP9,Sad,engaged,2.57
CAP6,Neutral,engaged,2.6
CAP8,Neutral,engaged,2.6
CAP2,Neutral,engaged,2.6
CAP4,Neutral,engaged,2.6
CAP7,Neutral,engaged,2.6
CAP5,Neutral,disengaged,2.6
CAP3,Neutral,engaged,2.6
CAP1,Neutral,engaged,2.6
CAP9,Neutral,highly engaged,2.6
CAP6,Neutral,highly engaged,2.63
CAP2,Neutral,engaged,2.63
CAP8,Neutral,engaged,2.63
CAP4,Neutral,engaged,2.63
CAP7,Neutral,highly engaged,2.63
CAP5,Neutral,disengaged,2.63
CAP3,Neutral,engaged,2.63
CAP1,Neutral,engaged,2.63
CAP9,Neutral,engaged,2.63
CAP6,Neutral,engaged,2.67
CAP8,Neutral,engaged,2.67
CAP2,Sad,disengaged,2.67
CAP4,Sad,disengaged,2.67
CAP7,Sad,disengaged,2.67
CAP5,Sad,disengaged,2.67
CAP3,Sad,disengaged,2.67
CAP1,Sad,disengaged,2.67
CAP9,Sad,disengaged,2.67
CAP6,Sad,disengaged,2.7
CAP2,Sad,disengaged,2.7
CAP4,Sad,disengaged,2.7
CAP7,Sad,disengaged,2.7
CAP8,Sad,disengaged,2.7
CAP5,Sad,disengaged,2.7
CAP3,Sad,disengaged,2.7
CAP1,Sad,engaged,2.7
CAP9,Sad,disengaged,2.7
CAP6,Sad,disengaged,2.73
CAP2,Sad,disengaged,2.73
CAP4,Sad,disengaged,2.73
CAP7,Sad,disengaged,2.73
CAP8,Sad,disengaged,2.73
CAP3,Sad,disengaged,2.73
CAP5,Sad,disengaged,2.73
CAP1,Sad,disengaged,2.73
CAP9,Sad,disengaged,2.73
CAP6,Sad,disengaged,2.77
CAP2,Sad,disengaged,2.77
CAP4,Sad,disengaged,2.77
CAP7,Sad,disengaged,2.77
CAP8,Sad,disengaged,2.77
CAP3,Sad,disengaged,2.77
CAP5,Sad,disengaged,2.77
CAP1,Sad,engaged,2.77
CAP9,Sad,disengaged,2.77
CAP6,Sad,disengaged,2.8
CAP2,Sad,engaged,2.8
CAP7,Sad,disengaged,2.8
CAP8,Sad,disengaged,2.8
CAP4,Sad,disengaged,2.8
CAP3,Sad,disengaged,2.8
CAP5,Neutral,engaged,2.8
CAP1,Neutral,highly engaged,2.8
CAP9,Neutral,engaged,2.8
CAP6,Neutral,engaged,2.83
CAP2,Neutral,engaged,2.83
CAP8,Neutral,engaged,2.83
CAP7,Neutral,engaged,2.83
CAP4,Neutral,engaged,2.83
CAP5,Neutral,engaged,2.83
CAP3,Neutral,engaged,2.83
CAP1,Neutral,highly engaged,2.83
CAP9,Neutral,highly engaged,2.83
CAP6,Neutral,engaged,2.87
CAP2,Neutral,engaged,2.87
CAP7,Neutral,engaged,2.87
CAP4,Neutral,engaged,2.87
CAP3,Neutral,engaged,2.87
CAP5,Neutral,engaged,2.87
CAP8,Neutral,engaged,2.87
CAP1,Neutral,engaged,2.87
CAP9,Neutral,highly engaged,2.87
CAP6,Neutral,engaged,2.9
CAP2,Neutral,engaged,2.9
CAP7,Neutral,highly engaged,2.9
CAP4,Neutral,engaged,2.9
CAP3,Neutral,engaged,2.9
CAP5,Neutral,engaged,2.9
CAP1,Neutral,engaged,2.9
