Student_ID,Emotion,Engagement status,frame
STUD2,Neutral,highly engaged,8.6
STUD3,Neutral,engaged,8.6
STUD8,Neutral,engaged,8.6
STUD5,Neutral,engaged,8.6
STUD7,Neutral,engaged,8.6
STUD4,Neutral,disengaged,8.6
STUD1,Neutral,engaged,8.6
STUD10,Neutral,highly engaged,8.6
STUD10,Neutral,engaged,8.6
STUD6,Neutral,engaged,8.6
STUD11,Neutral,disengaged,8.6
STUD2,Neutral,highly engaged,8.64
STUD3,Neutral,disengaged,8.64
STUD8,Neutral,engaged,8.64
STUD5,Neutral,disengaged,8.64
STUD7,Neutral,engaged,8.64
STUD4,Neutral,engaged,8.64
STUD1,Neutral,engaged,8.64
STUD10,Neutral,highly engaged,8.64
STUD6,Neutral,engaged,8.64
STUD10,Neutral,engaged,8.64
STUD11,Neutral,disengaged,8.64
STUD2,Neutral,highly engaged,8.68
STUD3,Neutral,disengaged,8.68
STUD8,Neutral,engaged,8.68
STUD5,Neutral,disengaged,8.68
STUD7,Neutral,engaged,8.68
STUD4,Neutral,disengaged,8.68
STUD1,Neutral,engaged,8.68
STUD10,Neutral,engaged,8.68
STUD10,Neutral,engaged,8.68
STUD6,Neutral,engaged,8.68
STUD11,Neutral,engaged,8.68
STUD2,Neutral,highly engaged,8.72
STUD3,Neutral,disengaged,8.72
STUD8,Neutral,engaged,8.72
STUD7,Neutral,engaged,8.72
STUD5,Neutral,engaged,8.72
STUD1,Neutral,engaged,8.72
STUD10,Neutral,engaged,8.72
STUD4,Neutral,engaged,8.72
STUD10,Neutral,engaged,8.72
STUD6,Neutral,engaged,8.72
STUD11,Neutral,engaged,8.72
STUD2,Neutral,highly engaged,8.76
STUD3,Neutral,disengaged,8.76
STUD8,Neutral,engaged,8.76
STUD5,Neutral,engaged,8.76
STUD7,Neutral,engaged,8.76
STUD10,Neutral,engaged,8.76
STUD4,Neutral,engaged,8.76
STUD1,Neutral,engaged,8.76
STUD10,Neutral,engaged,8.76
STUD6,Neutral,engaged,8.76
STUD11,Neutral,engaged,8.76
STUD2,Neutral,highly engaged,8.8
STUD3,Neutral,disengaged,8.8
STUD8,Neutral,engaged,8.8
STUD7,Neutral,engaged,8.8
STUD5,Neutral,engaged,8.8
STUD1,Neutral,engaged,8.8
STUD4,Neutral,engaged,8.8
STUD10,Neutral,engaged,8.8
STUD10,Neutral,engaged,8.8
STUD6,Neutral,engaged,8.8
STUD11,Neutral,disengaged,8.8
STUD2,Neutral,highly engaged,8.84
STUD3,Neutral,disengaged,8.84
STUD8,Neutral,engaged,8.84
STUD5,Neutral,engaged,8.84
STUD7,Neutral,engaged,8.84
STUD1,Neutral,engaged,8.84
STUD4,Neutral,engaged,8.84
STUD10,Neutral,engaged,8.84
STUD10,Neutral,engaged,8.84
STUD6,Neutral,disengaged,8.84
STUD11,Neutral,disengaged,8.84
STUD2,Neutral,highly engaged,8.88
STUD3,Neutral,disengaged,8.88
STUD8,Neutral,engaged,8.88
STUD4,Neutral,engaged,8.88
STUD5,Neutral,engaged,8.88
STUD1,Neutral,engaged,8.88
STUD10,Neutral,engaged,8.88
STUD10,Neutral,engaged,8.88
STUD7,Neutral,engaged,8.88
STUD6,Neutral,engaged,8.88
STUD11,Neutral,disengaged,8.88
STUD2,Neutral,highly engaged,8.92
STUD3,Neutral,disengaged,8.92
STUD8,Neutral,engaged,8.92
STUD4,Neutral,engaged,8.92
STUD5,Neutral,engaged,8.92
STUD1,Neutral,engaged,8.92
STUD10,Neutral,engaged,8.92
STUD7,Neutral,engaged,8.92
STUD10,Neutral,engaged,8.92
STUD6,Neutral,engaged,8.92
STUD11,Neutral,disengaged,8.92
STUD2,Neutral,highly engaged,8.96
STUD3,Neutral,disengaged,8.96
STUD8,Neutral,engaged,8.96
STUD5,Neutral,disengaged,8.96
STUD4,Neutral,disengaged,8.96
STUD1,Neutral,engaged,8.96
STUD10,Neutral,engaged,8.96
STUD10,Neutral,engaged,8.96
STUD7,Neutral,engaged,8.96
STUD6,Neutral,disengaged,8.96
STUD11,Neutral,disengaged,8.96
STUD2,Neutral,engaged,9.0
STUD3,Neutral,disengaged,9.0
STUD8,Neutral,engaged,9.0
STUD5,Neutral,engaged,9.0
STUD4,Neutral,disengaged,9.0
STUD1,Neutral,engaged,9.0
STUD7,Neutral,engaged,9.0
STUD10,Neutral,engaged,9.0
STUD10,Neutral,highly engaged,9.0
STUD6,Neutral,disengaged,9.0
STUD11,Neutral,disengaged,9.0
STUD2,Neutral,highly engaged,9.04
STUD3,Neutral,disengaged,9.04
STUD8,Neutral,engaged,9.04
STUD5,Neutral,engaged,9.04
STUD4,Neutral,engaged,9.04
STUD1,Neutral,engaged,9.04
STUD10,Neutral,engaged,9.04
STUD7,Neutral,engaged,9.04
STUD10,Neutral,engaged,9.04
STUD6,Neutral,disengaged,9.04
STUD11,Neutral,engaged,9.04
STUD2,Happy,highly engaged,9.08
STUD3,Happy,disengaged,9.08
STUD8,Happy,disengaged,9.08
STUD5,Happy,disengaged,9.08
STUD4,Happy,disengaged,9.08
STUD10,Happy,disengaged,9.08
STUD7,Happy,disengaged,9.08
STUD10,Happy,disengaged,9.08
STUD1,Happy,disengaged,9.08
STUD6,Happy,disengaged,9.08
STUD11,Happy,disengaged,9.08
STUD2,Happy,highly engaged,9.12
STUD3,Happy,disengaged,9.12
STUD5,Happy,disengaged,9.12
STUD8,Happy,disengaged,9.12
STUD4,Happy,disengaged,9.12
STUD7,Happy,disengaged,9.12
STUD10,Happy,disengaged,9.12
STUD10,Happy,disengaged,9.12
STUD1,Happy,disengaged,9.12
STUD6,Happy,disengaged,9.12
STUD11,Happy,disengaged,9.12
STUD2,Happy,highly engaged,9.16
STUD3,Happy,disengaged,9.16
STUD5,Happy,disengaged,9.16
STUD8,Happy,disengaged,9.16
STUD4,Happy,disengaged,9.16
STUD7,Happy,disengaged,9.16
STUD10,Happy,disengaged,9.16
STUD10,Happy,disengaged,9.16
STUD6,Happy,disengaged,9.16
STUD1,Happy,disengaged,9.16
STUD11,Happy,disengaged,9.16
STUD2,Happy,highly engaged,9.2
STUD3,Happy,disengaged,9.2
STUD5,Happy,disengaged,9.2
STUD8,Happy,disengaged,9.2
STUD7,Happy,disengaged,9.2
STUD4,Happy,disengaged,9.2
STUD9,Happy,disengaged,9.2
STUD10,Happy,highly engaged,9.2
STUD6,Happy,disengaged,9.2
STUD1,Happy,disengaged,9.2
STUD11,Happy,disengaged,9.2
STUD2,Happy,highly engaged,9.24
STUD3,Happy,disengaged,9.24
STUD5,Happy,disengaged,9.24
STUD8,Happy,disengaged,9.24
STUD4,Happy,disengaged,9.24
STUD7,Happy,disengaged,9.24
STUD10,Happy,highly engaged,9.24
STUD10,Happy,disengaged,9.24
STUD6,Happy,disengaged,9.24
STUD1,Happy,disengaged,9.24
STUD11,Happy,disengaged,9.24
STUD2,Happy,highly engaged,9.28
STUD3,Happy,disengaged,9.28
STUD5,Happy,disengaged,9.28
STUD8,Happy,disengaged,9.28
STUD7,Happy,disengaged,9.28
STUD4,Happy,disengaged,9.28
STUD10,Happy,disengaged,9.28
STUD6,Happy,disengaged,9.28
STUD1,Happy,disengaged,9.28
STUD10,Happy,disengaged,9.28
STUD11,Happy,disengaged,9.28
STUD2,Happy,highly engaged,9.32
STUD3,Happy,disengaged,9.32
STUD5,Happy,disengaged,9.32
STUD10,Happy,highly engaged,9.32
STUD8,Happy,disengaged,9.32
STUD4,Happy,disengaged,9.32
STUD7,Happy,disengaged,9.32
STUD1,Happy,disengaged,9.32
STUD6,Happy,disengaged,9.32
STUD10,Happy,disengaged,9.32
STUD11,Happy,disengaged,9.32
STUD2,Happy,disengaged,9.36
STUD3,Happy,disengaged,9.36
STUD5,Happy,disengaged,9.36
STUD10,Neutral,highly engaged,9.36
STUD8,Neutral,engaged,9.36
STUD7,Neutral,engaged,9.36
STUD4,Neutral,engaged,9.36
STUD6,Neutral,disengaged,9.36
STUD1,Neutral,engaged,9.36
STUD10,Neutral,engaged,9.36
STUD11,Neutral,engaged,9.36
STUD3,Neutral,disengaged,9.4
STUD5,Neutral,engaged,9.4
STUD2,Neutral,highly engaged,9.4
STUD10,Neutral,highly engaged,9.4
STUD8,Neutral,engaged,9.4
STUD10,Neutral,engaged,9.4
STUD7,Neutral,engaged,9.4
STUD4,Neutral,engaged,9.4
STUD6,Neutral,engaged,9.4
STUD1,Neutral,engaged,9.4
STUD11,Neutral,engaged,9.4
STUD3,Neutral,disengaged,9.44
STUD2,Neutral,highly engaged,9.44
STUD5,Neutral,engaged,9.44
STUD8,Neutral,engaged,9.44
STUD10,Neutral,highly engaged,9.44
STUD10,Neutral,engaged,9.44
STUD7,Neutral,engaged,9.44
STUD4,Neutral,engaged,9.44
STUD6,Neutral,disengaged,9.44
STUD1,Neutral,engaged,9.44
STUD11,Neutral,engaged,9.44
STUD3,Neutral,engaged,9.48
STUD2,Neutral,highly engaged,9.48
STUD5,Neutral,engaged,9.48
STUD2,Neutral,engaged,9.48
STUD8,Neutral,engaged,9.48
STUD10,Neutral,engaged,9.48
STUD7,Neutral,engaged,9.48
STUD4,Neutral,engaged,9.48
STUD6,Neutral,engaged,9.48
STUD1,Neutral,engaged,9.48
STUD11,Neutral,engaged,9.48
STUD3,Neutral,disengaged,9.52
STUD2,Neutral,highly engaged,9.52
STUD5,Neutral,engaged,9.52
STUD8,Neutral,engaged,9.52
STUD10,Neutral,highly engaged,9.52
STUD9,Neutral,engaged,9.52
STUD7,Neutral,engaged,9.52
STUD4,Neutral,disengaged,9.52
STUD6,Neutral,engaged,9.52
STUD11,Neutral,disengaged,9.52
STUD1,Neutral,engaged,9.52
STUD3,Neutral,disengaged,9.56
STUD2,Neutral,highly engaged,9.56
STUD5,Neutral,engaged,9.56
STUD8,Neutral,engaged,9.56
STUD10,Neutral,highly engaged,9.56
STUD9,Neutral,engaged,9.56
STUD7,Neutral,engaged,9.56
STUD4,Neutral,disengaged,9.56
STUD6,Happy,disengaged,9.56
STUD1,Happy,disengaged,9.56
STUD11,Happy,disengaged,9.56
STUD3,Happy,disengaged,9.6
STUD5,Happy,disengaged,9.6
STUD2,Happy,highly engaged,9.6
STUD8,Happy,disengaged,9.6
STUD10,Happy,highly engaged,9.6
STUD2,Happy,disengaged,9.6
STUD7,Happy,disengaged,9.6
STUD4,Happy,disengaged,9.6
STUD6,Happy,disengaged,9.6
STUD1,Happy,disengaged,9.6
STUD11,Happy,disengaged,9.6
STUD2,Happy,disengaged,9.64
STUD3,Happy,disengaged,9.64
STUD5,Happy,disengaged,9.64
STUD10,Happy,highly engaged,9.64
STUD8,Happy,disengaged,9.64
STUD9,Happy,disengaged,9.64
STUD7,Neutral,engaged,9.64
STUD4,Neutral,disengaged,9.64
STUD6,Neutral,engaged,9.64
STUD11,Neutral,engaged,9.64
STUD1,Neutral,engaged,9.64
STUD2,Neutral,engaged,9.68
STUD3,Neutral,disengaged,9.68
STUD5,Neutral,engaged,9.68
STUD10,Neutral,highly engaged,9.68
STUD9,Neutral,engaged,9.68
STUD8,Neutral,disengaged,9.68
STUD7,Neutral,engaged,9.68
STUD4,Neutral,engaged,9.68
STUD6,Neutral,engaged,9.68
STUD11,Neutral,engaged,9.68
STUD1,Neutral,engaged,9.68
STUD2,Neutral,engaged,9.72
STUD3,Neutral,disengaged,9.72
STUD5,Neutral,engaged,9.72
STUD10,Neutral,highly engaged,9.72
STUD2,Neutral,engaged,9.72
STUD8,Neutral,disengaged,9.72
STUD7,Neutral,engaged,9.72
STUD4,Neutral,disengaged,9.72
STUD11,Neutral,engaged,9.72
STUD6,Neutral,engaged,9.72
STUD1,Neutral,engaged,9.72
STUD2,Neutral,engaged,9.76
STUD10,Neutral,highly engaged,9.76
STUD5,Neutral,engaged,9.76
STUD3,Neutral,disengaged,9.76
STUD2,Neutral,engaged,9.76
STUD8,Neutral,disengaged,9.76
STUD7,Neutral,engaged,9.76
STUD4,Neutral,disengaged,9.76
STUD11,Neutral,engaged,9.76
STUD6,Neutral,engaged,9.76
STUD1,Neutral,engaged,9.76
STUD10,Neutral,highly engaged,9.8
STUD2,Neutral,disengaged,9.8
STUD5,Neutral,engaged,9.8
STUD3,Neutral,engaged,9.8
STUD2,Neutral,engaged,9.8
STUD8,Neutral,engaged,9.8
STUD7,Neutral,engaged,9.8
STUD4,Neutral,engaged,9.8
STUD6,Neutral,disengaged,9.8
STUD1,Neutral,engaged,9.8
STUD11,Neutral,engaged,9.8
STUD10,Neutral,highly engaged,9.84
STUD2,Neutral,disengaged,9.84
STUD5,Neutral,engaged,9.84
STUD3,Neutral,engaged,9.84
STUD7,Neutral,engaged,9.84
STUD2,Neutral,engaged,9.84
STUD8,Neutral,engaged,9.84
STUD4,Neutral,engaged,9.84
STUD6,Neutral,engaged,9.84
STUD1,Neutral,engaged,9.84
STUD11,Neutral,engaged,9.84
STUD2,Neutral,disengaged,9.88
STUD10,Neutral,highly engaged,9.88
STUD5,Neutral,engaged,9.88
STUD3,Neutral,engaged,9.88
STUD8,Neutral,engaged,9.88
STUD7,Neutral,engaged,9.88
STUD2,Neutral,engaged,9.88
STUD4,Neutral,disengaged,9.88
STUD1,Neutral,engaged,9.88
STUD6,Neutral,disengaged,9.88
STUD11,Neutral,disengaged,9.88
STUD2,Neutral,disengaged,9.92
STUD5,Neutral,disengaged,9.92
STUD10,Neutral,highly engaged,9.92
STUD3,Neutral,disengaged,9.92
STUD8,Neutral,engaged,9.92
STUD7,Neutral,engaged,9.92
STUD4,Neutral,highly engaged,9.92
STUD4,Neutral,engaged,9.92
STUD1,Neutral,engaged,9.92
STUD6,Neutral,disengaged,9.92
STUD11,Neutral,disengaged,9.92
STUD2,Neutral,engaged,9.96
STUD5,Neutral,engaged,9.96
STUD3,Neutral,disengaged,9.96
STUD10,Neutral,highly engaged,9.96
STUD7,Neutral,engaged,9.96
STUD8,Neutral,engaged,9.96
STUD4,Neutral,engaged,9.96
STUD4,Neutral,engaged,9.96
STUD6,Neutral,engaged,9.96
STUD11,Neutral,disengaged,9.96
STUD1,Neutral,engaged,9.96
STUD2,Neutral,engaged,10.0
STUD5,Neutral,disengaged,10.0
STUD3,Neutral,disengaged,10.0
STUD10,Neutral,highly engaged,10.0
STUD7,Neutral,engaged,10.0
STUD8,Neutral,engaged,10.0
STUD2,Neutral,highly engaged,10.0
STUD4,Neutral,engaged,10.0
STUD6,Neutral,engaged,10.0
STUD1,Neutral,engaged,10.0
STUD11,Neutral,engaged,10.0
STUD2,Neutral,highly engaged,10.04
STUD5,Neutral,disengaged,10.04
STUD3,Neutral,disengaged,10.04
STUD10,Neutral,engaged,10.04
STUD8,Neutral,engaged,10.04
STUD7,Neutral,engaged,10.04
STUD2,Neutral,highly engaged,10.04
STUD4,Neutral,engaged,10.04
STUD6,Neutral,disengaged,10.04
STUD11,Neutral,engaged,10.04
STUD1,Neutral,engaged,10.04
STUD2,Neutral,highly engaged,10.08
STUD5,Neutral,disengaged,10.08
STUD3,Neutral,disengaged,10.08
STUD10,Neutral,highly engaged,10.08
STUD8,Neutral,engaged,10.08
STUD7,Neutral,engaged,10.08
STUD2,Neutral,engaged,10.08
STUD6,Neutral,disengaged,10.08
STUD4,Neutral,engaged,10.08
STUD11,Neutral,engaged,10.08
STUD1,Neutral,engaged,10.08
STUD2,Neutral,highly engaged,10.12
STUD3,Neutral,disengaged,10.12
STUD10,Neutral,engaged,10.12
STUD5,Neutral,engaged,10.12
STUD8,Neutral,engaged,10.12
STUD7,Neutral,engaged,10.12
STUD2,Neutral,highly engaged,10.12
STUD6,Neutral,engaged,10.12
STUD4,Neutral,engaged,10.12
STUD11,Neutral,engaged,10.12
STUD1,Neutral,engaged,10.12
STUD2,Neutral,engaged,10.16
STUD3,Neutral,disengaged,10.16
STUD5,Neutral,engaged,10.16
STUD10,Neutral,highly engaged,10.16
STUD8,Neutral,engaged,10.16
STUD7,Neutral,engaged,10.16
STUD2,Neutral,engaged,10.16
STUD6,Neutral,engaged,10.16
STUD4,Neutral,engaged,10.16
STUD11,Neutral,engaged,10.16
STUD1,Neutral,engaged,10.16
STUD2,Neutral,engaged,10.2
STUD3,Neutral,disengaged,10.2
STUD10,Neutral,highly engaged,10.2
STUD5,Neutral,engaged,10.2
STUD8,Neutral,engaged,10.2
STUD2,Neutral,disengaged,10.2
STUD7,Neutral,engaged,10.2
STUD4,Neutral,engaged,10.2
STUD6,Neutral,disengaged,10.2
STUD1,Neutral,engaged,10.2
STUD11,Neutral,engaged,10.2
STUD2,Neutral,engaged,10.24
STUD3,Happy,disengaged,10.24
STUD10,Happy,highly engaged,10.24
STUD5,Happy,disengaged,10.24
STUD8,Happy,disengaged,10.24
STUD2,Happy,highly engaged,10.24
STUD7,Happy,disengaged,10.24
STUD4,Happy,disengaged,10.24
STUD1,Happy,disengaged,10.24
STUD6,Happy,disengaged,10.24
STUD11,Happy,disengaged,10.24
STUD2,Happy,highly engaged,10.28
STUD3,Happy,disengaged,10.28
STUD10,Happy,highly engaged,10.28
STUD5,Happy,disengaged,10.28
STUD8,Happy,disengaged,10.28
STUD2,Happy,highly engaged,10.28
STUD7,Happy,disengaged,10.28
STUD4,Happy,disengaged,10.28
STUD1,Happy,disengaged,10.28
STUD6,Happy,disengaged,10.28
STUD11,Happy,disengaged,10.28
STUD2,Happy,highly engaged,10.32
STUD3,Happy,disengaged,10.32
STUD10,Happy,highly engaged,10.32
STUD5,Happy,disengaged,10.32
STUD8,Happy,disengaged,10.32
STUD2,Happy,disengaged,10.32
STUD7,Happy,disengaged,10.32
STUD4,Happy,disengaged,10.32
STUD1,Happy,disengaged,10.32
STUD6,Happy,disengaged,10.32
STUD11,Happy,disengaged,10.32
STUD2,Happy,disengaged,10.36
STUD3,Happy,disengaged,10.36
STUD10,Happy,highly engaged,10.36
STUD5,Happy,disengaged,10.36
STUD9,Happy,disengaged,10.36
STUD7,Happy,disengaged,10.36
STUD4,Happy,disengaged,10.36
STUD1,Happy,disengaged,10.36
STUD8,Happy,disengaged,10.36
STUD6,Happy,disengaged,10.36
STUD11,Happy,disengaged,10.36
STUD2,Happy,highly engaged,10.4
STUD3,Happy,disengaged,10.4
STUD10,Happy,highly engaged,10.4
STUD5,Happy,disengaged,10.4
STUD9,Happy,disengaged,10.4
STUD7,Happy,disengaged,10.4
STUD4,Happy,disengaged,10.4
STUD1,Happy,disengaged,10.4
STUD8,Happy,disengaged,10.4
STUD6,Happy,disengaged,10.4
STUD11,Happy,disengaged,10.4
STUD2,Happy,highly engaged,10.44
STUD3,Happy,disengaged,10.44
STUD5,Happy,disengaged,10.44
STUD9,Happy,highly engaged,10.44
STUD10,Happy,highly engaged,10.44
STUD7,Happy,disengaged,10.44
STUD4,Neutral,engaged,10.44
STUD8,Neutral,disengaged,10.44
STUD1,Neutral,engaged,10.44
STUD6,Neutral,engaged,10.44
STUD11,Neutral,engaged,10.44
STUD2,Neutral,highly engaged,10.48
STUD3,Neutral,engaged,10.48
STUD9,Neutral,highly engaged,10.48
STUD5,Neutral,engaged,10.48
STUD10,Neutral,highly engaged,10.48
STUD4,Neutral,disengaged,10.48
STUD7,Neutral,engaged,10.48
STUD8,Neutral,disengaged,10.48
STUD1,Neutral,engaged,10.48
STUD6,Neutral,engaged,10.48
STUD11,Neutral,disengaged,10.48
STUD2,Neutral,highly engaged,10.52
STUD3,Neutral,engaged,10.52
STUD9,Neutral,engaged,10.52
STUD5,Neutral,engaged,10.52
STUD10,Neutral,highly engaged,10.52
STUD4,Neutral,engaged,10.52
STUD7,Neutral,engaged,10.52
STUD8,Neutral,disengaged,10.52
STUD1,Neutral,engaged,10.52
STUD6,Neutral,engaged,10.52
STUD11,Neutral,disengaged,10.52
STUD2,Neutral,highly engaged,10.56
STUD3,Neutral,disengaged,10.56
STUD10,Neutral,highly engaged,10.56
STUD9,Neutral,highly engaged,10.56
STUD5,Neutral,engaged,10.56
STUD4,Neutral,disengaged,10.56
STUD8,Neutral,engaged,10.56
STUD7,Neutral,engaged,10.56
STUD1,Neutral,engaged,10.56
STUD6,Neutral,engaged,10.56
STUD11,Neutral,engaged,10.56
STUD2,Neutral,highly engaged,10.6
STUD3,Neutral,disengaged,10.6
STUD10,Happy,highly engaged,10.6
STUD9,Happy,highly engaged,10.6
STUD5,Happy,disengaged,10.6
STUD4,Happy,disengaged,10.6
STUD8,Happy,highly engaged,10.6
STUD7,Happy,disengaged,10.6
STUD1,Happy,disengaged,10.6
STUD6,Happy,disengaged,10.6
STUD11,Happy,disengaged,10.6
STUD2,Happy,highly engaged,10.64
STUD3,Happy,disengaged,10.64
STUD10,Happy,highly engaged,10.64
STUD9,Happy,disengaged,10.64
STUD9,Happy,highly engaged,10.64
STUD7,Happy,disengaged,10.64
STUD4,Happy,disengaged,10.64
STUD8,Happy,disengaged,10.64
STUD1,Happy,disengaged,10.64
STUD6,Happy,disengaged,10.64
STUD11,Happy,disengaged,10.64
STUD2,Happy,highly engaged,10.68
STUD10,Happy,disengaged,10.68
STUD3,Happy,disengaged,10.68
STUD9,Happy,disengaged,10.68
STUD9,Happy,disengaged,10.68
STUD8,Happy,disengaged,10.68
STUD7,Happy,disengaged,10.68
STUD4,Happy,disengaged,10.68
STUD1,Happy,disengaged,10.68
STUD6,Happy,disengaged,10.68
STUD11,Happy,disengaged,10.68
STUD2,Happy,highly engaged,10.72
STUD10,Happy,highly engaged,10.72
STUD3,Happy,disengaged,10.72
STUD9,Happy,disengaged,10.72
STUD9,Happy,highly engaged,10.72
STUD7,Happy,disengaged,10.72
STUD8,Happy,disengaged,10.72
STUD4,Happy,disengaged,10.72
STUD1,Happy,disengaged,10.72
STUD6,Happy,disengaged,10.72
STUD11,Happy,disengaged,10.72
STUD2,Happy,disengaged,10.76
STUD10,Happy,highly engaged,10.76
STUD3,Happy,disengaged,10.76
STUD9,Happy,disengaged,10.76
STUD9,Happy,highly engaged,10.76
STUD8,Happy,disengaged,10.76
STUD7,Happy,disengaged,10.76
STUD4,Happy,disengaged,10.76
STUD1,Happy,disengaged,10.76
STUD6,Happy,disengaged,10.76
STUD11,Happy,disengaged,10.76
STUD2,Happy,highly engaged,10.8
STUD10,Happy,highly engaged,10.8
STUD3,Happy,disengaged,10.8
STUD9,Happy,disengaged,10.8
STUD9,Happy,highly engaged,10.8
STUD8,Happy,disengaged,10.8
STUD7,Happy,disengaged,10.8
STUD4,Happy,disengaged,10.8
STUD1,Happy,disengaged,10.8
STUD6,Happy,disengaged,10.8
STUD11,Happy,disengaged,10.8
STUD2,Happy,disengaged,10.84
STUD10,Happy,highly engaged,10.84
STUD3,Happy,disengaged,10.84
STUD9,Happy,disengaged,10.84
STUD9,Happy,disengaged,10.84
STUD8,Happy,disengaged,10.84
STUD7,Happy,disengaged,10.84
STUD4,Happy,disengaged,10.84
STUD1,Happy,disengaged,10.84
STUD6,Happy,disengaged,10.84
STUD11,Happy,disengaged,10.84
STUD2,Happy,disengaged,10.88
STUD10,Happy,disengaged,10.88
STUD3,Happy,disengaged,10.88
STUD9,Happy,disengaged,10.88
STUD9,Happy,disengaged,10.88
STUD8,Happy,disengaged,10.88
STUD7,Happy,disengaged,10.88
STUD4,Happy,disengaged,10.88
STUD1,Happy,disengaged,10.88
STUD6,Happy,disengaged,10.88
STUD11,Happy,disengaged,10.88
STUD10,Happy,disengaged,10.92
STUD2,Happy,disengaged,10.92
STUD3,Happy,disengaged,10.92
STUD9,Happy,disengaged,10.92
STUD9,Happy,disengaged,10.92
STUD8,Happy,disengaged,10.92
STUD7,Happy,disengaged,10.92
STUD4,Happy,disengaged,10.92
STUD1,Happy,disengaged,10.92
STUD6,Happy,disengaged,10.92
STUD11,Happy,disengaged,10.92
STUD10,Happy,disengaged,10.96
STUD2,Happy,disengaged,10.96
STUD3,Happy,disengaged,10.96
STUD9,Happy,disengaged,10.96
STUD9,Happy,highly engaged,10.96
STUD8,Happy,disengaged,10.96
STUD7,Happy,disengaged,10.96
STUD4,Happy,disengaged,10.96
STUD1,Happy,disengaged,10.96
STUD6,Happy,disengaged,10.96
STUD11,Happy,disengaged,10.96
STUD10,Happy,disengaged,11.0
STUD2,Happy,disengaged,11.0
STUD3,Happy,disengaged,11.0
STUD9,Happy,disengaged,11.0
STUD4,Happy,highly engaged,11.0
STUD8,Happy,disengaged,11.0
STUD7,Happy,disengaged,11.0
STUD4,Happy,disengaged,11.0
STUD1,Happy,disengaged,11.0
STUD6,Happy,disengaged,11.0
STUD11,Happy,disengaged,11.0
STUD10,Happy,highly engaged,11.04
STUD2,Happy,disengaged,11.04
STUD3,Happy,disengaged,11.04
STUD9,Happy,disengaged,11.04
STUD4,Happy,disengaged,11.04
STUD7,Happy,disengaged,11.04
STUD4,Happy,disengaged,11.04
STUD1,Happy,disengaged,11.04
STUD8,Happy,disengaged,11.04
STUD6,Happy,disengaged,11.04
STUD11,Happy,disengaged,11.04
STUD10,Happy,disengaged,11.08
STUD3,Happy,disengaged,11.08
STUD2,Happy,highly engaged,11.08
STUD9,Happy,disengaged,11.08
STUD4,Happy,highly engaged,11.08
STUD7,Happy,disengaged,11.08
STUD4,Happy,disengaged,11.08
STUD1,Happy,disengaged,11.08
STUD8,Happy,disengaged,11.08
STUD6,Happy,disengaged,11.08
STUD11,Happy,disengaged,11.08
STUD10,Happy,disengaged,11.12
STUD3,Happy,disengaged,11.12
STUD2,Happy,highly engaged,11.12
STUD9,Happy,disengaged,11.12
STUD4,Happy,highly engaged,11.12
STUD7,Happy,disengaged,11.12
STUD6,Happy,disengaged,11.12
STUD4,Happy,disengaged,11.12
STUD8,Happy,disengaged,11.12
STUD1,Happy,disengaged,11.12
STUD11,Happy,disengaged,11.12
STUD10,Happy,disengaged,11.16
STUD3,Happy,disengaged,11.16
STUD2,Happy,highly engaged,11.16
STUD9,Happy,disengaged,11.16
STUD4,Happy,highly engaged,11.16
STUD7,Happy,disengaged,11.16
STUD6,Happy,disengaged,11.16
STUD4,Happy,disengaged,11.16
STUD8,Neutral,disengaged,11.16
STUD1,Neutral,engaged,11.16
STUD11,Neutral,engaged,11.16
STUD10,Neutral,engaged,11.2
STUD3,Neutral,disengaged,11.2
STUD2,Neutral,highly engaged,11.2
STUD9,Neutral,engaged,11.2
STUD4,Neutral,highly engaged,11.2
STUD8,Neutral,disengaged,11.2
STUD7,Neutral,engaged,11.2
STUD4,Neutral,disengaged,11.2
STUD6,Neutral,engaged,11.2
STUD1,Neutral,engaged,11.2
STUD11,Neutral,engaged,11.2
STUD10,Neutral,highly engaged,11.24
STUD3,Neutral,engaged,11.24
STUD2,Neutral,engaged,11.24
STUD4,Neutral,highly engaged,11.24
STUD9,Neutral,engaged,11.24
STUD8,Neutral,disengaged,11.24
STUD7,Neutral,engaged,11.24
STUD4,Neutral,disengaged,11.24
STUD1,Neutral,engaged,11.24
STUD11,Neutral,disengaged,11.24
STUD6,Neutral,engaged,11.24
STUD10,Neutral,engaged,11.28
STUD3,Neutral,engaged,11.28
STUD2,Neutral,engaged,11.28
STUD4,Neutral,highly engaged,11.28
STUD9,Neutral,engaged,11.28
STUD8,Neutral,disengaged,11.28
STUD7,Neutral,engaged,11.28
STUD4,Neutral,disengaged,11.28
STUD1,Neutral,engaged,11.28
STUD11,Neutral,engaged,11.28
STUD6,Neutral,engaged,11.28
STUD2,Neutral,engaged,11.32
STUD3,Neutral,engaged,11.32
STUD10,Neutral,engaged,11.32
STUD4,Neutral,highly engaged,11.32
STUD9,Happy,disengaged,11.32
STUD8,Happy,disengaged,11.32
STUD7,Happy,disengaged,11.32
STUD4,Happy,disengaged,11.32
STUD1,Happy,disengaged,11.32
STUD11,Happy,disengaged,11.32
STUD6,Happy,disengaged,11.32
STUD2,Happy,disengaged,11.36
STUD3,Happy,disengaged,11.36
STUD10,Happy,highly engaged,11.36
